what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1356422587599
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1356422587635
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1356422606466
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356422621942
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356422775442
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356422816036
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356422816724
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356423050479
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1356423053878
activated,editor,org.eclipse.wst.html.ui,1.0.600.v201104211436,"org.eclipse.wst.html.core.htmlsource.source",1356423054089
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356423058991
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356423096126
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1356423103640
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1356423105935
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1356423106881
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1356423110509
executed,command,org.eclipse.wst.sse.ui,1.3.0.v201105101529,"org.eclipse.wst.sse.ui.format.document",1356423112023
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1356423114728
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1356423115489
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1356423116032
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1356423116184
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1356423118107
executed,command,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.run",1356423119797
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1356423120241
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1356423121313
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1356423121455
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1356423123670
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356423124879
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356423154948
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1356423154961
activated,editor,org.eclipse.wst.html.ui,1.0.600.v201104211436,"org.eclipse.wst.html.core.htmlsource.source",1356423197644
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1356423198927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1356423199827
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1356423203530
executed,command,org.eclipse.wst.sse.ui,1.3.0.v201105101529,"org.eclipse.wst.sse.ui.format.document",1356423205681
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1356423229376
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1356423240584
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356423241981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356423270973
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1356423271926
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1356423272146
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1356423275922
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1356423278017
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1356423280221
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1356423281232
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356423286969
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356423301277
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1356423303422
activated,editor,org.eclipse.wst.html.ui,1.0.600.v201104211436,"org.eclipse.wst.html.core.htmlsource.source",1356423304095
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1356423311375
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1356423312910
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1356423323943
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1356423324674
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356423329182
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356423330595
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356423331189
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356423333173
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356423333902
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356423335646
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1356423338321
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1356423340209
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1356423342786
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1356423347534
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1356423349215
closed,editor,org.eclipse.wst.html.ui,1.0.600.v201104211436,"org.eclipse.wst.html.core.htmlsource.source",1356423349219
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1356423349949
opened,editor,org.eclipse.wst.html.ui,1.0.600.v201104211436,"org.eclipse.wst.html.core.htmlsource.source",1356423350141
activated,editor,org.eclipse.wst.html.ui,1.0.600.v201104211436,"org.eclipse.wst.html.core.htmlsource.source",1356423350180
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1356423353670
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1356423355719
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1356423357436
executed,command,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.run",1356423359892
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1356423360334
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356423360828
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356423361404
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1356423361409
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1356423361541
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1356423363747
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1356423372207
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356423373676
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356423385285
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1356423386519
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1356423389120
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1356423390358
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1356423390799
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1356423390974
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1356423391143
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1356423391319
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1356423391487
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1356423391631
executed,command,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.run",1356423393784
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1356423394197
activated,editor,org.eclipse.wst.html.ui,1.0.600.v201104211436,"org.eclipse.wst.html.core.htmlsource.source",1356423394700
executed,command,,,"AUTOGEN:::org.eclipse.wst.html.core.htmlsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1356423395214
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356423397805
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356423400149
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1356423400169
activated,editor,org.eclipse.wst.html.ui,1.0.600.v201104211436,"org.eclipse.wst.html.core.htmlsource.source",1356423402209
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356423407955
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356423836604
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356423839311
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356424508879
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356424514705
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356424549589
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1356424552623
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1356424553844
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1356424556265
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1356424568410
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1356424571749
activated,editor,org.eclipse.wst.html.ui,1.0.600.v201104211436,"org.eclipse.wst.html.core.htmlsource.source",1356424572642
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1356424573812
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1356424575079
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1356424575383
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1356424575590
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1356424575782
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1356424575958
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1356424576127
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1356424576311
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1356424576551
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1356424576734
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1356424576984
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1356424577134
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356424583364
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356424595374
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356424595691
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356424596313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356424603211
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356424604028
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356424605838
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356424606851
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356424607156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356424608599
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1356424616606
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1356424619350
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1356424620006
error,log,,,"While creatinng proxy",1356424621118
error,log,,,"Unexpected runtime error while computing a text hover",1356424621422
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1356424621911
executed,command,org.eclipse.wst.sse.ui,1.3.0.v201105101529,"org.eclipse.wst.sse.ui.format.document",1356424624626
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1356424630463
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356424641575
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356424664600
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356424664965
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356424665711
